RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NZ_CP009090,"Salmonella enterica subsp. enterica serovar Enteritidis strain OLF-SE8-1021710, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(3753307.0, 3753684.0)",,,,4667283,False,0.5216878856499595,136.74424815177915,3750800,,,,,,,,,,0.8887668884352999,,,,,,,,,,1.0,,,,,,,,,,0.6663006653058998,,,,,,,,,,1.0,,,,,,,,,
NC_014500,Dickeya dadantii 3937 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Dickeya","(4922455.0, 31.0)",,,,4922802,False,0.5629633286083819,149.21940231323242,4921203,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011381,"Moraxella bovoculi strain 58086, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella","(2120159.0, 485.0)",,,,2138650,False,0.4555686998807659,70.41702342033386,160,373372.0,,,,,,,,,0.8179127795798774,0.1820872204201226,,,,,,,,,0.9,0.1,,,,,,,,,0.9981827831840764,0.0018172168159236,,,,,,,,,0.5555555555555556,0.4444444444444444,,,,,,,,
NC_011206,Acidithiobacillus ferrooxidans ATCC 53993,"Bacteria, Proteobacteria, Gammaproteobacteria, Acidithiobacillales, Acidithiobacillaceae, Acidithiobacillus","(1611.0, 1893.0)",,,,2885038,False,0.5885049001087681,449.0489008426666,7150,283357.0,2375781.0,1380232.0,,,,,,,0.7135849101979771,0.3241420435415945,0.2250662348887945,0.2139513216860807,,,,,,,0.391304347826087,0.391304347826087,0.1739130434782608,0.0434782608695652,,,,,,,0.9994503827678448,0.7985130871465227,0.6317204437968185,0.0005496172321552,,,,,,,0.75,0.0,0.0,0.25,,,,,,
NZ_CP014476,"Methylomonas denitrificans strain FJG1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Methylococcales, Methylococcaceae, Methylomonas","(2325977.0, 2326165.0)",,,,5172098,True,0.5166278751872064,156.44153761863708,2206984,2637144.0,,,,,,,,,0.8274964741231298,0.1725035258768702,,,,,,,,,0.875,0.125,,,,,,,,,0.996378311258278,0.0036216887417218,,,,,,,,,0.6111111111111112,0.3888888888888889,,,,,,,,
NZ_CP009907,"Lactobacillus helveticus strain KLDS1.8701, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(162332.0, 162807.0)",,,,2096031,False,0.3689668711960844,70.90193438529968,156215,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP012578,"Pseudomonas aeruginosa strain PA_D2, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6642954.0, 482.0)",,,,6642996,False,0.6621503309651248,699.3466031551361,6624465,6021379.0,,,,,,,,,0.8866642389447045,0.1133357610552955,,,,,,,,,0.75,0.25,,,,,,,,,0.9988816057230022,0.0011183942769977,,,,,,,,,0.9111111111111112,0.0888888888888888,,,,,,,,
NZ_CP017646,"Acinetobacter baumannii strain KAB03, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(9599.0, 10267.0)",,,,3983069,False,0.3902543490961366,121.30724716186523,3980668,2623438.0,,,,,,,,,0.8755895105924548,0.1244104894075451,,,,,,,,,0.9,0.1,,,,,,,,,0.9994958045046372,0.0005041954953628,,,,,,,,,0.7272727272727273,0.2727272727272727,,,,,,,,
NC_013222,Robiginitalea biformata HTCC2501,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Robiginitalea","(758716.0, 759011.0)",,,,3530383,True,0.5529329254078098,107.91876006126404,2847498,2339077.0,3110939.0,2028105.0,3530369.0,828520.0,383147.0,,,,0.3537353731279151,0.3396547846140905,0.3376422622214328,0.2630673465608699,0.2495839539033521,0.2240047820457319,0.1577025353688169,,,,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.4117647058823529,,,,0.8357159233053137,0.8768074910971734,0.6697895317623377,0.7303785102708449,0.4056146068080957,0.0935829735881761,0.1642840766946862,,,,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.25,,,
NZ_CP012522,"Enterococcus faecium strain 64/3, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(1467029.0, 1467225.0)",,,,2572333,True,0.3816469329593019,416.8266954421997,1465944,2572134.0,,,,,,,,,0.8296089445946858,0.1703910554053142,,,,,,,,,0.7,0.3,,,,,,,,,0.999353149573531,0.0006468504264689,,,,,,,,,0.7894736842105263,0.2105263157894736,,,,,,,,
NZ_AP018280,"Calothrix sp. NIES-4101 DNA, complete genome.","Bacteria, Cyanobacteria, Nostocales, Rivulariaceae, Calothrix","(1322038.0, 1322447.0)",,,,7235916,True,0.3961204082523898,209.9842019081116,5934678,4481337.0,76792.0,1137196.0,1908436.0,2995427.0,5084699.0,,,,0.1377087296554639,0.1351722680194461,0.1264003381948848,0.1015641513422109,0.0945888818431621,0.0504121750158528,0.0208201225956457,,,,0.2368421052631578,0.2105263157894736,0.1842105263157894,0.1842105263157894,0.0789473684210526,0.0789473684210526,0.0263157894736842,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2289156626506024,0.1686746987951807,0.1686746987951807,0.1204819277108433,0.2048192771084337,0.072289156626506,0.036144578313253,,,
NZ_LT799839,"Clostridium chauvoei JF4335 genome assembly, chromosome: I.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2887323.0, 410.0)","(1770.0, 2026.0)",,,2887451,False,0.2828934586249256,443.6772546768189,2875229,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP013344,"Sphingopyxis macrogoltabida strain 203N, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis","(5066249.0, 5066599.0)",,,,5380888,False,0.6492766621420107,163.54686045646667,5340290,4287930.0,,,,,,,,,0.5614003500289099,0.1052663166377567,,,,,,,,,0.9230769230769232,0.0769230769230769,,,,,,,,,0.7611241270098067,0.2388758729901933,,,,,,,,,0.0,0.0,,,,,,,,
NZ_CP011732,"Bordetella pertussis strain I331, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4102479.0, 4104202.0)",,,,4104202,True,0.6770838764758654,127.35313129425047,4004130,3318751.0,578084.0,2912133.0,,,,,,,0.5867274578929571,0.3886169863824971,0.1503095791440799,0.1224567342840067,,,,,,,0.3611111111111111,0.25,0.1944444444444444,0.1944444444444444,,,,,,,0.9990712625677604,0.6714065147030468,0.0009287374322397,0.0729257584075759,,,,,,,0.4,0.3,0.2,0.1,,,,,,
NZ_CP008918,"Pasteurella multocida strain ATCC 43137, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Pasteurella","(330253.0, 330739.0)",,,,2271840,False,0.4035473448834425,75.3038170337677,731975,330272.0,2263395.0,,,,,,,,0.5513778168219029,0.4363328392655594,0.1648015204100659,,,,,,,,0.2105263157894736,0.4736842105263157,0.3157894736842105,,,,,,,,0.9991626902317904,0.4575365294925848,0.0008373097682095,,,,,,,,0.4444444444444444,0.3777777777777777,0.1777777777777777,,,,,,,
NZ_CP014608,"Obesumbacterium proteus strain DSM 2777, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Hafniaceae, Obesumbacterium","(549580.0, 550353.0)",,,,5011796,False,0.4908849043336959,148.413330078125,550065,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP022891,"Bacillus subtilis strain DKU_NT_03 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2261868.0, 2262055.0)","(2259901.0, 2260526.0)",,,4196031,False,0.433140031615591,639.1896562576294,2263542,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014158,"Pseudomonas citronellolis strain P3B5, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6950788.0, 6951327.0)",,,,6951444,False,0.6711267471909433,998.3666293621064,6950317,6257275.0,2662123.0,4482871.0,,,,,,,0.7512366500593939,0.4315739139658296,0.047705148882405,0.0398768449353129,,,,,,,0.4761904761904761,0.3333333333333333,0.1428571428571428,0.0476190476190476,,,,,,,0.9997416962099276,0.7391661863419333,0.0002583037900723,0.0720114871868913,,,,,,,0.7777777777777778,0.2222222222222222,0.0,0.0,,,,,,
NZ_CP012685,"Serratia marcescens strain SmUNAM836, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia","(4495626.0, 4496005.0)",,,,5207023,False,0.598779571359681,164.3778007030487,4494876,715.0,,,,,,,,,0.8784577282951583,0.1215422717048418,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.9990095485218382,0.0009904514781617,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NZ_CP008897,"Enterobacter cloacae ECNIH3, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(15569.0, 15942.0)",,,,4633407,False,0.5518196437308442,682.9132606983185,4623051,3015841.0,,,,,,,,,0.7437567172823879,0.26407574765755,,,,,,,,,0.9,0.1,,,,,,,,,0.7430348577295164,0.280462537090297,,,,,,,,,0.5882352941176471,0.4117647058823529,,,,,,,,
NZ_LN827929,"Candidatus Methylopumilus planktonicus genome assembly Candidatus Methylopumilus planktonicus MMS-2-53, chromosome : 1.","Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Methylophilaceae, Candidatus Methylopumilus","(1574.0, 1802.0)",,,,1356428,True,0.3696524990637173,47.39548373222351,14177,1230306.0,114169.0,373900.0,880607.0,603884.0,754166.0,,,,0.4978024820481677,0.4071919791719383,0.3658181368331674,0.2411584765824884,0.1062737225661701,0.0752936677969151,0.0547821881835613,,,,0.3181818181818182,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.0454545454545454,0.0454545454545454,0.0454545454545454,,,,0.9987550397273908,0.8044636380505744,0.8300747313551173,0.3919246276084279,0.2145430928322003,0.0039558697009058,0.0012449602726092,,,,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.2352941176470588,0.0588235294117647,0.0588235294117647,0.1176470588235294,,,
NC_012912,Dickeya zeae Ech1591,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Dickeya","(4727076.0, 4727453.0)",,,,4813854,False,0.5451725374305079,354.68990445137024,4805911,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP007283,"Salmonella enterica subsp. enterica serovar Enteritidis str. SA19970769, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(3954126.0, 3954503.0)",,,,4685848,False,0.5216603270101804,147.20464491844177,3957005,,,,,,,,,,0.888782270693997,,,,,,,,,,1.0,,,,,,,,,,0.6663468120819909,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016873,"Legionella pneumophila subsp. pneumophila strain FFI105 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(1948877.0, 1949636.0)",,,,3363998,False,0.3837615242339621,236.347190618515,1948779,3354190.0,,,,,,,,,0.722684874395911,0.277315125604089,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,,0.9995564546895648,0.0004435453104354,,,,,,,,,0.4761904761904761,0.5238095238095238,,,,,,,,
NC_017742,Helicobacter pylori PeCan18 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1449834.0, 1449985.0)","(1448307.0, 1448459.0)",,,1660685,True,0.3901841709896819,59.76116228103638,1455743,138250.0,1092782.0,450710.0,1633864.0,917333.0,,,,,0.2992831541218637,0.2897252090800478,0.2766846284393327,0.2435284747112704,0.2375547590601353,0.1950438478738209,,,,,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2592592592592592,0.037037037037037,0.1481481481481481,,,,,0.5,0.5,0.5,0.5,0.3127301099297066,0.3127301099297066,,,,,0.064516129032258,0.064516129032258,0.2580645161290322,0.2580645161290322,0.1935483870967742,0.1612903225806451,,,,
NZ_AP018281,"Chondrocystis sp. NIES-4102 DNA, complete genome.","Bacteria, Cyanobacteria, Oscillatoriophycideae, Chroococcales, Chroococcaceae, Chondrocystis","(406153.0, 406709.0)",,,,4516676,True,0.3652686178951069,676.356005191803,1513879,4427622.0,383503.0,2352224.0,3044889.0,943354.0,3587185.0,1897197.0,,,0.1263712154453707,0.1137925990931695,0.1031154014918824,0.0890741553312856,0.0794207985958753,0.0764955389790844,0.0454877870410999,0.0329091706888986,,,0.2093023255813953,0.2093023255813953,0.1395348837209302,0.1627906976744186,0.1162790697674418,0.1162790697674418,0.0232558139534883,0.0232558139534883,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1698113207547169,0.1698113207547169,0.1320754716981132,0.1509433962264151,0.0754716981132075,0.0754716981132075,0.1132075471698113,0.1132075471698113,,
NZ_CP011192,"Bordetella pertussis strain H765, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4101529.0, 4103252.0)",,,,4103252,True,0.6770966053267018,130.10242986679077,45305,3474318.0,733553.0,,,,,,,,0.6087117982206577,0.5090504163765505,0.1809262736001395,,,,,,,,0.3846153846153846,0.3461538461538461,0.2692307692307692,,,,,,,,0.896065464592043,0.9991792211576234,0.0008207788423766,,,,,,,,0.5454545454545454,0.1818181818181818,0.2727272727272727,,,,,,,
NZ_CP013016,"Leuconostoc mesenteroides subsp. mesenteroides strain DRC0211, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc","(1923577.0, 352.0)",,,,1923948,False,0.3776630137612867,66.25908470153809,2361,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_AP014646,"Pseudomonas aeruginosa DNA, complete genome, strain: NCGM 1984.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6850912.0, 482.0)",,,,6850954,False,0.6596132451042584,209.44040083885196,6825281,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP022316,"Brachybacterium sp. VR2415 chromosome, complete genome.","Bacteria, Actinobacteria, Micrococcales, Dermabacteraceae, Brachybacterium","(1825792.0, 1826189.0)",,,,3459731,True,0.704861736360428,112.13290905952454,2068197,1613121.0,2542514.0,1084122.0,3069743.0,695017.0,88163.0,,,,0.4197520860624815,0.3857388461977368,0.3521702448743433,0.3200064827808033,0.1842653023442347,0.1709586197704386,0.169366866802713,,,,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1228070175438596,0.1228070175438596,0.1228070175438596,,,,0.982603086797431,0.9993218017511052,0.667846767011694,0.6482785576541508,0.317978093267522,0.3900688417674562,0.0006781982488948,,,,0.0,0.0,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.3846153846153846,,,
NC_017328,Shigella flexneri 2002017 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Shigella","(3972636.0, 3973013.0)",,,,4650856,False,0.508500800712815,697.2277891635895,3889511,4489699.0,3081528.0,401450.0,,,,,,,0.547599164311752,0.4186010607023332,0.3255790959549031,0.1692328794258603,,,,,,,0.4375,0.4375,0.0625,0.0625,,,,,,,0.8150535904962315,0.5500104991801704,0.6947250927427582,0.3232474187653857,,,,,,,0.3902439024390244,0.2682926829268293,0.2195121951219512,0.1219512195121951,,,,,,
NZ_CP012947,"Xanthomonas oryzae pv. oryzae strain PXO83, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2752.0, 4001.0)",,,,5025428,False,0.6372332863986908,747.5842921733856,4929301,617305.0,,,,,,,,,0.8566644321231526,0.1433355678768474,,,,,,,,,0.5714285714285714,0.4285714285714285,,,,,,,,,0.9985647249408864,0.0014352750591137,,,,,,,,,1.0,0.0,,,,,,,,
NZ_CP010442,"Escherichia coli K-12 strain ER3466, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(41905.0, 42282.0)",,,,4660432,False,0.5077698805604287,151.59215760231018,4650981,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_016811,Legionella pneumophila subsp. pneumophila ATCC 43290 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3358215.0, 3359001.0)",,,,3359001,True,0.3817242090728761,112.456524848938,3358149,282350.0,,,,,,,,,0.8482753716579099,0.1517246283420901,,,,,,,,,0.9,0.1,,,,,,,,,0.997767291444318,0.0022327085556821,,,,,,,,,0.6470588235294118,0.3529411764705882,,,,,,,,
NZ_CP006569,"Sodalis praecaptivus strain HS1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Sodalis","(4709514.0, 350.0)",,,,4709528,False,0.5747393369356759,333.25626039505005,4707239,1199588.0,,,,,,,,,0.877575605836526,0.1224243941634739,,,,,,,,,0.9,0.1,,,,,,,,,0.9993934841762449,0.0006065158237552,,,,,,,,,0.7333333333333333,0.2666666666666666,,,,,,,,
NZ_CP010252,"Bordetella pertussis strain I469, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4109933.0, 4111656.0)",,,,4111656,False,0.6770174839529377,135.20894193649292,70128,3779603.0,3355310.0,578087.0,,,,,,,0.4681367476710785,0.3737680733247853,0.351398674319743,0.1711710443918827,,,,,,,0.3461538461538461,0.3461538461538461,0.0384615384615384,0.2692307692307692,,,,,,,0.5582563968593893,0.999509348179484,0.5349652537284599,0.0006926203551353,,,,,,,0.5,0.0833333333333333,0.25,0.1666666666666666,,,,,,
NZ_CP008788,"Klebsiella oxytoca KONIH1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella","(6126320.0, 6126700.0)",,,,6152190,False,0.5591356898925424,194.31497287750244,6143064,,,,,,,,,,0.8888018661014,,,,,,,,,,1.0,,,,,,,,,,0.6664055983041999,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015760,"Bordetella pertussis strain VA-175, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4108279.0, 4110002.0)",,,,4110002,True,0.6768787460444058,138.53138065338135,4106266,3481070.0,733253.0,,,,,,,,0.6572470903959914,0.4957580469913843,0.1669403657070284,,,,,,,,0.4285714285714285,0.3214285714285714,0.25,,,,,,,,0.9598365092832122,0.9991789028789148,0.0008210971210851,,,,,,,,0.5833333333333334,0.1666666666666666,0.25,,,,,,,
NZ_CP006027,"Escherichia coli O145:H28 str. RM13514, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4691110.0, 4691487.0)",,,,5585613,True,0.5068707767616554,295.8410074710846,4692961,590568.0,,,,,,,,,0.7049871900667637,0.2950128099332363,,,,,,,,,0.5,0.5,,,,,,,,,0.9995769548156755,0.0004230451843243,,,,,,,,,0.6153846153846154,0.3846153846153846,,,,,,,,
NZ_CP011174,"Bordetella pertussis strain E809, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4101528.0, 4103251.0)",,,,4103251,True,0.6770970140505662,135.9780683517456,70134,3737392.0,3318853.0,578083.0,,,,,,,0.4529761654059736,0.3875383504303178,0.3509496652380708,0.1757949829030154,,,,,,,0.28,0.28,0.08,0.36,,,,,,,0.5789284962179206,0.9992817179576202,0.5228489957142126,0.0007182820423797,,,,,,,0.5,0.0833333333333333,0.25,0.1666666666666666,,,,,,
NC_014501,Cyanothece sp. PCC 7822 chromosome,"Bacteria, Cyanobacteria, Chroococcales, Cyanothece","(2647251.0, 2647553.0)",,,,6091620,True,0.4022255163651048,194.58032846450809,5746568,2182789.0,1268872.0,608468.0,3868171.0,3346870.0,4598448.0,,,,0.3750862663906142,0.3487157890638594,0.2960357798621111,0.2650949010951454,0.2345003856429154,0.2305896426017376,0.1935526055647005,,,,0.4347826086956521,0.3043478260869565,0.1304347826086956,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0652173913043478,,,,0.5,0.6306884299935107,0.6306884299935107,0.6306884299935107,0.4795536068942397,0.4795536068942397,0.4795536068942397,,,,0.1904761904761904,0.1904761904761904,0.1111111111111111,0.1269841269841269,0.1428571428571428,0.1587301587301587,0.0793650793650793,,,
NZ_CP009291,"Novosphingobium pentaromativorans US6-1, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium","(2415926.0, 2416265.0)",,,,3979506,True,0.6349878603022586,135.49797987937927,32740,2422620.0,954923.0,3429244.0,1671963.0,,,,,,0.4274136429395485,0.3013338393914789,0.2820426019387412,0.2641509755973456,0.1987092686054079,,,,,,0.36,0.36,0.12,0.12,0.04,,,,,,0.6722409288186453,0.5440015181744368,0.2261278058162237,0.2261278058162237,0.7524529267920368,,,,,,0.25,0.25,0.0,0.0,0.5,,,,,
NZ_HG916826,Pseudomonas pseudoalcaligenes CECT 5344 complete genome.,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas oleovorans/pseudoalcaligenes group","(4686204.0, 383.0)",,,,4686340,False,0.6234225429652992,709.0900523662567,4646138,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011196,"Bordetella pertussis strain H810, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4104661.0, 4106384.0)",,,,4106384,True,0.6770662461182393,136.30639743804932,4102744,3478501.0,732501.0,,,,,,,,0.6576299803053886,0.4957574040503361,0.1669410086480766,,,,,,,,0.4285714285714285,0.3214285714285714,0.25,,,,,,,,0.9609851790114036,0.99917697405577,0.0008230259442298,,,,,,,,0.5833333333333334,0.1666666666666666,0.25,,,,,,,
NZ_CP013781,"Piscirickettsia salmonis strain PM49811B, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Piscirickettsia","(1979034.0, 1979686.0)",,,,3192742,False,0.3972021541358493,106.2493953704834,1980841,13.0,,,,,,,,,0.7940008465485006,0.2059991534514994,,,,,,,,,0.6,0.4,,,,,,,,,0.9993938439933278,0.0006061560066722,,,,,,,,,0.782608695652174,0.217391304347826,,,,,,,,
NZ_CP011132,"Citrobacter amalonaticus Y19, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Citrobacter","(4412303.0, 4412675.0)",,,,5584358,False,0.5342132434919108,776.5502924919128,4414606,4903788.0,,,,,,,,,0.7240603525562719,0.3583249551882281,,,,,,,,,0.9,0.1,,,,,,,,,0.7521810576688157,0.4949748655646844,,,,,,,,,0.52,0.48,,,,,,,,
NZ_CP011181,"Bordetella pertussis strain F687, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4106772.0, 4108495.0)",,,,4108495,True,0.6770484082370796,138.4281449317932,45295,3479561.0,733592.0,,,,,,,,0.6087178912934192,0.509050430255106,0.1809262597215839,,,,,,,,0.3846153846153846,0.3461538461538461,0.2692307692307692,,,,,,,,0.8960837438103277,0.99917926279329,0.0008207372067099,,,,,,,,0.5454545454545454,0.1818181818181818,0.2727272727272727,,,,,,,
NZ_CP013484,"Vibrio alginolyticus strain ATCC 33787 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(2382077.0, 2382553.0)",,,,3362673,False,0.4464897419404147,111.41712307929993,2371729,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010289,"Francisella tularensis subsp. holarctica strain 425, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1883245.0, 1883684.0)",,,,1894186,False,0.3214974664578874,294.4498450756073,67473,1543906.0,,,,,,,,,0.7546040242503644,0.2453959757496356,,,,,,,,,0.875,0.125,,,,,,,,,0.9975077249250062,0.0024922750749938,,,,,,,,,0.391304347826087,0.6086956521739131,,,,,,,,
NC_016024,Candidatus Chloracidobacterium thermophilum B chromosome chromosome 1,"Bacteria, Acidobacteria, Candidatus Chloracidobacterium","(1396.0, 1668.0)",,,,2683362,False,0.6137353066787112,94.10211443901062,15082,707138.0,,,,,,,,,0.9461480959151668,0.0607795708247116,,,,,,,,,0.9,0.1,,,,,,,,,0.9384442877455004,0.082338712474135,,,,,,,,,1.0,0.0,,,,,,,,
