RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NZ_CP010443,"Escherichia coli K-12 strain ER3446, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(41905.0, 42282.0)",,,,4606859,False,0.5080557056337084,4590155,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009654,"Francisella sp. CA97-1460, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(409340.0, 409823.0)",,,,1855434,False,0.3118871379957465,410217,1853138.0,1372771.0,897277.0,,,,,,,0.45,0.35,0.15,0.05,,,,,,
NC_012695,Burkholderia pseudomallei MSHR346 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomallei group","(4014224.0, 4014961.0)",,,,4098576,False,0.6770876031089822,4027637,,,,,,,,,,1.0,,,,,,,,,
NZ_CP005975,"Pseudomonas fluorescens PICF7, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1807405.0, 1807989.0)",,,,6136735,False,0.604020704821049,1814996,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014241,"Bifidobacterium angulatum strain GT102, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(520783.0, 521340.0)",,,,2064639,False,0.592993254510837,525896,1230751.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP015371,"Pandoraea pnomenusa strain MCB032 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea","(2536233.0, 2537048.0)",,,,5584076,False,0.6470173400218765,2523088,5582074.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NZ_CP010440,"Escherichia coli K-12 strain ER3476, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(43901.0, 44278.0)",,,,4621164,False,0.507889787075291,4611894,,,,,,,,,,1.0,,,,,,,,,
NZ_CP020579,"Acinetobacter baumannii strain SAA14 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(81737.0, 82405.0)",,,,3972565,False,0.3905665483132434,45621,3295152.0,,,,,,,,,0.9230769230769232,0.0769230769230769,,,,,,,,
NZ_CP021169,"Bacillus subtilis strain TLO3 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(1906.0, 2093.0)",,,,3923177,False,0.440835068109341,3920565,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011758,"Bordetella pertussis strain J039, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4105725.0, 4107448.0)",,,,4107448,True,0.6770586018374426,3478517,4103712.0,733522.0,,,,,,,,0.3214285714285714,0.4285714285714285,0.25,,,,,,,
NC_015958,Thermoanaerobacter wiegelii Rt8.B1 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter","(2784490.0, 113.0)",,,,2785056,False,0.3434157158778854,1556,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011539,"Klebsiella aerogenes strain G7 isolate G7 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella","(4091168.0, 4091550.0)",,,,5452368,False,0.5491557062912849,4089830,977.0,,,,,,,,,0.5,0.5,,,,,,,,
NZ_CP011694,"Bordetella pertussis strain H346, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4108885.0, 4110608.0)",,,,4110608,True,0.6770285563595458,3744749,70125.0,579132.0,3325121.0,,,,,,,0.074074074074074,0.3333333333333333,0.3333333333333333,0.2592592592592592,,,,,,
NZ_CP022099,"Vibrio anguillarum strain S3 4/9 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(7118.0, 7426.0)",,,,2955425,False,0.4496111388378997,25740,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014947,"Pseudomonas koreensis strain D26, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(602185.0, 602750.0)",,,,6301761,True,0.5958550316332213,589313,7830.0,4623391.0,,,,,,,,0.4444444444444444,0.5,0.0555555555555555,,,,,,,
NZ_CP022002,"Pseudomonas aeruginosa strain Pa1242 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(7050468.0, 482.0)",,,,7050510,False,0.6582603244304313,16260,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010975,"Kangiella geojedonensis strain YCS-5, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Kangiellaceae, Kangiella","(2494388.0, 2495242.0)",,,,2495242,False,0.4377611470149989,2494292,,,,,,,,,,1.0,,,,,,,,,
NZ_CP021774,"Pseudomonas aeruginosa strain Pa124 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(7008474.0, 482.0)",,,,7008516,False,0.6584425290603603,587,6339401.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_AP017576,"Rickettsia japonica DNA, complete genome, strain: HH07167.","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia, spotted fever group","(1283636.0, 1284030.0)",,,,1284030,True,0.3235383908475658,472773,9354.0,252803.0,,,,,,,,0.2307692307692307,0.5384615384615384,0.2307692307692307,,,,,,,
NZ_CP020472,"Shewanella japonica strain KCTC 22435 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella","(4975536.0, 306.0)",,,,4975677,False,0.408001363432554,4960297,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010310,"Pandoraea pulmonicola strain DSM 16583, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea","(5866807.0, 5867621.0)",,,,5867621,False,0.6429510358627457,5851127,2469553.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_018108,Taylorella equigenitalis ATCC 35865 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Taylorella","(1728567.0, 1728959.0)",,,,1732123,False,0.373414012746208,129,1202483.0,1416086.0,,,,,,,,0.6428571428571429,0.2142857142857142,0.1428571428571428,,,,,,,
NZ_CP009790,"Xylella fastidiosa strain U24D, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xylella","(1463.0, 1758.0)",,,,2681334,True,0.5267598143312247,2674870,2075937.0,2354543.0,690711.0,1832751.0,,,,,,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.074074074074074,0.037037037037037,,,,,
NZ_LN871187,"Pseudomonas aeruginosa genome assembly PAO1OR, chromosome : I.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6276427.0, 482.0)",,,,6276469,False,0.6653556322830559,6268901,5724786.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP003424,"Serratia sp. SCBI, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia","(5031584.0, 5031963.0)",,,,5034688,False,0.5965396465481079,415,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015850,"Ralstonia solanacearum strain YC40-M chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia","(2651.0, 3272.0)",,,,3844764,False,0.6684035743156147,12842,,,,,,,,,,1.0,,,,,,,,,
NZ_CP021704,"Lactobacillus johnsonii strain UMNLJ22, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(437861.0, 438345.0)",,,,1990826,False,0.350565041846952,458478,1974378.0,,,,,,,,,0.6363636363636364,0.3636363636363636,,,,,,,,
NZ_CP013816,"Piscirickettsia salmonis strain AY3800B, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Piscirickettsia","(2634158.0, 2634810.0)",,,,3187887,False,0.3972509063213345,2635966,90.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP011923,"Francisella noatunensis subsp. orientalis strain FNO190 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1861746.0, 17.0)",,,,1862208,False,0.3229875502629137,1861839,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010050,"Lactococcus lactis subsp. lactis strain S0, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus","(1526.0, 1681.0)",,,,2488699,False,0.3522896903161049,8725,,,,,,,,,,1.0,,,,,,,,,
NZ_CP020562,"Halomonas sp. GT chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas","(4157931.0, 4158464.0)",,,,4158464,False,0.5211450670247476,4144156,,,,,,,,,,1.0,,,,,,,,,
NZ_CP020052,"Proteus mirabilis strain AR_0059, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Proteus","(1166449.0, 1167170.0)",,,,4191021,False,0.3894485377190904,1326705,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014760,"Legionella pneumophila strain F4469 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3439333.0, 653.0)",,,,3439440,False,0.3834737631707487,3439249,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011072,"Azoarcus sp. CIB, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Zoogloeaceae, Azoarcus","(5226455.0, 5226938.0)",,,,5257030,True,0.6583725031053655,14586,1471345.0,3495055.0,,,,,,,,0.8571428571428571,0.0714285714285714,0.0714285714285714,,,,,,,
NC_022360,Pseudomonas aeruginosa c7447m genome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6262163.0, 482.0)",,,,6262305,False,0.6644211676052189,6243604,5716454.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP016819,"Rhodococcus sp. p52 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus","(1389470.0, 1390056.0)",,,,4893347,False,0.6811213265685021,1324538,40902.0,3601112.0,3028375.0,2590542.0,2129066.0,4067288.0,1700311.0,,,0.1794871794871795,0.2307692307692307,0.1794871794871795,0.1282051282051282,0.1025641025641025,0.0769230769230769,0.0769230769230769,0.0256410256410256,,
NZ_CP006693,"Salmonella enterica subsp. arizonae serovar 62:z36:- str. RKS2983, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(3676927.0, 3677303.0)",,,,4574846,False,0.5147384196101902,3674601,39.0,,,,,,,,,0.9,0.1,,,,,,,,
NC_020156,Nonlabens dokdonensis DSW-6,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Nonlabens","(1506733.0, 1507573.0)",,,,3914632,True,0.3531529911368425,3061995,1511879.0,618536.0,219345.0,3906791.0,3471279.0,2139187.0,,,,0.125,0.4375,0.1875,0.0625,0.0625,0.0625,0.0625,,,
NZ_CP011012,"Pseudoalteromonas agarivorans DSM 14585 chromosome 1I, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(842409.0, 160.0)",,,,843022,True,0.4033429732557395,22678,299425.0,201841.0,359725.0,,,,,,,0.6,0.2,0.1,0.1,,,,,,
NZ_AP017630,"Clostridium perfringens DNA, complete genome, strain: CBA7123.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(3087001.0, 3088025.0)",,,,3088370,False,0.2854470157396944,3621,,,,,,,,,,1.0,,,,,,,,,
NZ_CP013081,"Bordetella pertussis strain E602, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4106767.0, 4108490.0)",,,,4108490,True,0.6770480152075337,3479557,46036.0,734586.0,,,,,,,,0.3461538461538461,0.3846153846153846,0.2692307692307692,,,,,,,
NZ_CP023208,"Vibrio anguillarum strain ATCC-68554 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(3071421.0, 3071729.0)",,,,3078846,False,0.4466621584840554,3069010,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015012,"Rickettsia amblyommatis isolate An13 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia, spotted fever group","(514868.0, 515265.0)",,,,1407705,True,0.3243136878820492,16166,494818.0,671462.0,1245782.0,903440.0,,,,,,0.2962962962962963,0.3333333333333333,0.2592592592592592,0.074074074074074,0.037037037037037,,,,,
NC_017059,Rhodospirillum photometricum DSM 122,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Rhodospirillum","(2845937.0, 2847851.0)",,,,3876289,True,0.6473908421172931,1009845,3841511.0,3445680.0,2030798.0,2826913.0,674849.0,1342942.0,,,,0.0238095238095238,0.2619047619047619,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0714285714285714,,,
NZ_CP007576,"Aeromonas hydrophila pc104A, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas","(5008493.0, 5009001.0)",,,,5023829,False,0.6081699834926706,5018172,1291271.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_LN515398,"Mycoplasma capricolum subsp. capripneumoniae strain type strain: F38 = NCTC 10192 genome assembly, chromosome: 1.","Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(1016466.0, 1016760.0)",,,,1016760,True,0.2366586018332743,5489,431337.0,896579.0,270248.0,637761.0,89859.0,,,,,0.28125,0.28125,0.15625,0.15625,0.09375,0.03125,,,,
NC_014212,Meiothermus silvanus DSM 9946 chromosome,"Bacteria, Deinococcus-Thermus, Deinococci, Thermales, Thermaceae, Meiothermus","(1446.0, 1735.0)",,,,3249394,False,0.6236362841809888,45541,2035351.0,,,,,,,,,0.875,0.125,,,,,,,,
NZ_CP017757,"Cupriavidus sp. NH9 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus","(4346137.0, 4346954.0)",,,,4347557,False,0.6582059763678774,4341066,3150260.0,,,,,,,,,0.9090909090909092,0.0909090909090909,,,,,,,,
NZ_CP017152,"Acinetobacter baumannii DU202, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(9613.0, 10281.0)",,,,4178958,False,0.3927100966317441,19079,,,,,,,,,,1.0,,,,,,,,,
NC_013720,Pirellula staleyi DSM 6068,"Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Pirellula","(1281155.0, 1281631.0)",,,,6196199,False,0.574646973087856,1284109,2354897.0,4622380.0,6196179.0,,,,,,,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333,,,,,,
NC_017281,Campylobacter jejuni subsp. jejuni S3 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter","(1324.0, 1482.0)",,,,1681364,True,0.3048780632867124,1673925,188337.0,1508763.0,623182.0,,,,,,,0.5,0.2777777777777778,0.1666666666666666,0.0555555555555555,,,,,,
NZ_CP015927,"Legionella pneumophila strain Philadelphia_1_ATCC, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3446978.0, 653.0)",,,,3447085,False,0.3834698012958775,422,,,,,,,,,,1.0,,,,,,,,,
NC_011080,Salmonella enterica subsp. enterica serovar Newport str. SL254,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella, Salmonella enterica subsp. enterica serovar Newport","(4050053.0, 4050430.0)",,,,4827641,False,0.5221672448303426,4052926,126.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NZ_CP011650,"Enterobacter cloacae strain CAV1669, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(4313919.0, 4314292.0)",,,,4849467,False,0.5543697895047023,4312744,3879952.0,1688095.0,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,
NZ_CP011182,"Bordetella pertussis strain F948, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4104683.0, 4106406.0)",,,,4106406,True,0.6770687067961619,3742643,579134.0,42650.0,3323052.0,,,,,,,0.0769230769230769,0.3461538461538461,0.3076923076923077,0.2692307692307692,,,,,,
NZ_CP011738,"Bordetella pertussis strain I386, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4102552.0, 4104275.0)",,,,4104275,True,0.677084990649993,3739465,578084.0,3319883.0,49060.0,,,,,,,0.0909090909090909,0.4090909090909091,0.3181818181818182,0.1818181818181818,,,,,,
NZ_CP015099,"[Haemophilus] parasuis strain SC1401, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(1133037.0, 1133554.0)",,,,2277540,True,0.4002871519270792,1330643,1761144.0,1056796.0,2060695.0,397502.0,2218853.0,,,,,0.3,0.2333333333333333,0.1666666666666666,0.1666666666666666,0.1,0.0333333333333333,,,,
NZ_CP013868,"Bordetella pertussis strain C975, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4102680.0, 4104403.0)",,,,4104403,True,0.6770889700645868,3739593,578174.0,70172.0,3321080.0,,,,,,,0.08,0.36,0.28,0.28,,,,,,
NZ_CP012508,"Piscirickettsia salmonis strain PM32597B1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Piscirickettsia","(1.0, 653.0)",,,,3186149,False,0.3972639069924225,1808,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011964,"Bifidobacterium longum subsp. longum strain NCIMB8809, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(2340672.0, 2340989.0)",,,,2340989,True,0.6010600647845846,2324545,1119507.0,616342.0,1871445.0,402953.0,1591209.0,,,,,0.2608695652173913,0.2608695652173913,0.1956521739130435,0.1521739130434782,0.0652173913043478,0.0652173913043478,,,,
NZ_LT883143,"Pseudomonas aeruginosa C-NN2 isolate early isolate NN2 (clone C) genome assembly, chromosome: I.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6902925.0, 482.0)",,,,6902967,False,0.6611697549763746,6884373,5110501.0,1170406.0,1819311.0,,,,,,,0.5294117647058824,0.3529411764705882,0.0588235294117647,0.0588235294117647,,,,,,
NZ_CP020603,"Pseudomonas aeruginosa strain E6130952 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(7040910.0, 482.0)",,,,7040952,False,0.6585613706782832,7015253,6400942.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP014965,"Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(1.0, 378.0)",,,,4799398,False,0.5217552284682371,4796900,,,,,,,,,,1.0,,,,,,,,,
NZ_CP013119,"Alcaligenes faecalis strain ZD02, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Alcaligenes","(2414896.0, 2415782.0)",,,,4233756,False,0.5682748368115688,2407386,4232907.0,1656129.0,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,
NC_015968,Enterobacter asburiae LF7a chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(4766429.0, 4766802.0)",,,,4812833,False,0.5385038292415298,4794014,,,,,,,,,,1.0,,,,,,,,,
NZ_CP006580,"Enterobacter cloacae P101, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(92231.0, 92604.0)",,,,5369929,False,0.5438012308915071,5367372,997052.0,,,,,,,,,0.8571428571428571,0.1428571428571428,,,,,,,,
NZ_CP011612,"Citrobacter freundii strain CAV1321, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Citrobacter, Citrobacter freundii complex","(3180291.0, 3180662.0)",,,,4976908,False,0.5173605780938687,3182260,27.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP012969,"Psychrobacter sp. AntiMn-1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter","(2027010.0, 2027599.0)",,,,3138120,False,0.4389768396364702,2044942,272.0,1154117.0,2829905.0,,,,,,,0.5384615384615384,0.2307692307692307,0.1538461538461538,0.0769230769230769,,,,,,
NZ_CP009007,"Xanthomonas citri subsp. citri strain mf20, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2748.0, 3799.0)",,,,5175551,False,0.6477202137511542,5132721,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009444,"Francisella philomiragia strain GA01-2801, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(419436.0, 419917.0)",,,,2022507,False,0.3252789730764838,464162,2019861.0,828039.0,1000225.0,,,,,,,0.5384615384615384,0.3076923076923077,0.0769230769230769,0.0769230769230769,,,,,,
NZ_CP013317,"Vibrio cholerae strain NCTC5395 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(7101.0, 7411.0)",,,,2981414,False,0.4776300775403885,2981213,2175129.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NZ_CP023794,"Enterococcus faecium strain Efaecium_ER04484.3A chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(1336.0, 1532.0)",,,,2869064,False,0.380320550534948,4918,,,,,,,,,,1.0,,,,,,,,,
NZ_CP015901,"Lactococcus lactis subsp. cremoris strain JM3 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus","(1366.0, 1521.0)",,,,2453581,False,0.3587442191637447,7537,2240893.0,,,,,,,,,0.9,0.1,,,,,,,,
NZ_CP011827,"Xanthomonas citri pv. citri strain jx-6, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2748.0, 3798.0)",,,,5124728,False,0.6483926561565804,5003738,269289.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NZ_CP015939,"Legionella pneumophila strain C8_S chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3419893.0, 653.0)",,,,3420000,False,0.3831187134502924,422,,,,,,,,,,1.0,,,,,,,,,
NC_016933,Francisella tularensis TIGB03 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1968195.0, 1968651.0)",,,,1968610,False,0.3229898253082124,1074,1726087.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NZ_LT629973,"Akkermansia glycaniphila isolate APytT genome assembly, chromosome: I.","Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Akkermansiaceae, Akkermansia","(3073671.0, 3074078.0)",,,,3074078,False,0.5764580469330967,1423768,,,,,,,,,,1.0,,,,,,,,,
NC_022270,Vibrio campbellii ATCC BAA-1116 chromosome 1I,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(2152830.0, 2153619.0)",,,,2195939,False,0.4525471791338466,2179964,761953.0,,,,,,,,,0.9333333333333332,0.0666666666666666,,,,,,,,
NZ_CP006954,"Bibersteinia trehalosi USDA-ARS-USMARC-188, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Bibersteinia","(2339467.0, 2339926.0)",,,,2340975,False,0.409674601394718,542,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010230,"Escherichia coli strain S21, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(3415803.0, 3416180.0)",,,,4733615,False,0.5076466928552491,3417652,835587.0,4636206.0,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,
NZ_CP011718,"Bordetella pertussis strain I110, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4109885.0, 4111608.0)",,,,4111608,True,0.6770159022941876,3780606,579134.0,70137.0,3356276.0,,,,,,,0.0416666666666666,0.375,0.2916666666666667,0.2916666666666667,,,,,,
NZ_CP007592,"Escherichia coli O157:H16 strain Santai, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4491745.0, 4492122.0)",,,,5104557,False,0.505951446913023,4493597,3387295.0,6509.0,2966634.0,872790.0,,,,,,0.391304347826087,0.391304347826087,0.1304347826086956,0.0434782608695652,0.0434782608695652,,,,,
NZ_CP015637,"Pseudomonas fluorescens strain L321, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6449997.0, 6450581.0)",,,,6641144,True,0.607657054266554,6316011,5641777.0,4228006.0,2480461.0,1761658.0,937005.0,,,,,0.1463414634146341,0.2195121951219512,0.2195121951219512,0.1707317073170731,0.1707317073170731,0.073170731707317,,,,
